Jumlah_ART,Jumlah_Keluarga,sta_bangunan,sta_lahan,luas_lantai,lantai,dinding,kondisi_dinding,atap,kondisi_atap,jumlah_kamar,sumber_airminum,cara_peroleh_airminum,sumber_penerangan,daya,bb_masak,fasbab,kloset,buang_tinja,ada_tabung_gas,ada_lemari_es,ada_ac,ada_pemanas,ada_telepon,ada_tv,ada_emas,ada_laptop,ada_sepeda,ada_motor,ada_mobil,ada_perahu,ada_motor_tempel,ada_perahu_motor,ada_kapal,aset_tak_bergerak,luas_atb,rumah_lain,jumlah_sapi,jumlah_kerbau,jumlah_kambing,sta_art_usaha,desil_susenas
1,1,1,1,36,3,2,0,5,2,2,5,1,1,4,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,42,1,0,0,0,1,0
4,1,1,1,36,2,1,2,5,2,2,5,4,1,4,4,4,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,42,1,0,0,0,0,0
3,1,1,1,40,2,2,0,5,2,2,5,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,55,1,0,0,0,1,0
2,1,1,1,35,2,2,0,5,2,2,5,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,40,1,0,0,0,1,0
3,1,1,1,45,3,1,2,5,2,2,5,4,1,4,3,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,60,1,0,0,0,1,0
3,1,1,1,26,2,1,2,5,2,2,5,4,1,4,4,3,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,30,1,0,0,0,1,0
3,1,1,1,40,2,1,2,5,2,2,5,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,45,1,0,0,0,1,0
4,1,1,1,32,3,1,2,5,2,2,5,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,39,1,0,0,0,1,0
3,1,1,1,40,3,1,2,5,2,2,5,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,45,1,0,0,0,1,0
4,1,1,1,34,2,1,2,5,2,2,5,4,1,4,4,1,0,5,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,42,1,0,0,0,1,0
3,1,1,1,20,3,1,2,5,2,2,5,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,26,1,0,0,0,1,0
5,1,1,1,72,3,1,2,5,2,3,5,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,80,1,0,0,0,1,0
3,1,1,1,54,3,1,2,5,2,3,5,4,1,4,3,4,1,2,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,60,1,0,0,0,1,0
6,1,1,2,72,3,1,1,5,1,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,75,1,0,0,0,1,0
3,1,1,1,35,3,1,2,5,2,2,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,38,1,0,0,0,1,1
6,1,1,1,42,3,1,2,5,2,2,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,1,1
5,1,1,1,48,3,1,2,5,2,2,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,58,1,0,0,0,1,0
6,1,1,1,54,3,1,1,5,2,3,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,65,1,0,0,0,0,1
4,1,1,1,54,3,1,2,5,2,3,6,4,1,4,4,1,0,5,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,250,1,0,0,0,1,1
3,1,1,1,45,3,1,2,5,2,2,6,4,1,4,4,1,0,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,65,1,0,0,0,1,0
3,2,1,1,40,3,1,2,5,2,2,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,0
4,1,1,3,404,9,2,0,5,2,2,5,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,36,1,0,0,0,1,0
4,1,1,1,54,3,1,2,5,2,3,5,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,200,1,0,0,0,1,0
4,1,1,1,35,3,1,2,5,2,2,5,4,1,4,4,3,3,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,70,1,0,0,0,1,0
5,1,1,1,50,2,1,2,5,2,3,5,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,0
6,1,1,1,54,3,1,2,5,2,3,5,4,1,4,4,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,160,1,0,0,0,1,1
3,1,1,1,65,3,1,2,5,2,3,5,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,0
4,1,1,1,40,3,1,2,5,2,2,5,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
4,1,1,1,45,2,1,2,5,2,3,5,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
3,1,1,1,40,3,1,2,5,2,2,5,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,0
4,1,1,1,35,2,1,2,5,2,2,3,2,1,4,4,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,45,1,0,0,0,1,0
5,1,1,4,60,3,1,2,5,2,3,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0
3,1,1,1,35,3,1,2,5,2,2,5,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,39,1,0,0,0,0,0
5,1,1,1,27,2,2,0,6,2,1,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,32,1,0,0,0,0,0
3,1,1,1,50,2,1,1,5,2,2,4,2,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,38,1,0,0,0,0,0
5,1,1,1,45,3,1,2,5,2,3,5,4,1,3,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,72,1,0,0,0,1,1
8,2,1,4,96,3,1,2,5,2,3,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
4,1,1,1,42,8,1,2,5,2,2,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,52,1,0,0,0,1,0
4,1,1,4,35,2,2,0,5,2,2,2,1,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1
4,1,1,1,72,2,1,2,5,2,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,73,1,0,0,0,1,1
3,1,1,1,60,2,1,1,5,1,3,6,4,1,4,2,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,1,0
4,2,1,1,50,3,1,2,5,2,2,2,1,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
4,1,1,1,70,3,1,2,5,2,3,2,2,1,4,3,4,1,2,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,10,1,0,0,0,1,0
3,1,1,1,50,3,1,2,5,2,3,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,500,1,0,0,0,1,0
1,1,1,1,72,2,1,2,5,2,4,5,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,600,1,0,0,0,1,0
4,1,1,1,60,3,1,1,5,1,3,2,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,3000,0,0,0,0,0,0
4,1,1,1,50,3,1,2,5,2,3,2,1,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,10,1,0,0,0,1,0
3,1,1,1,42,3,1,2,5,2,2,6,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,70,1,0,0,0,1,0
5,1,1,1,48,2,1,2,5,2,2,6,4,1,4,3,4,1,2,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,300,1,0,0,0,1,1
3,1,1,1,42,3,1,2,5,2,2,3,4,1,4,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,60,1,0,0,0,1,0
4,1,1,1,50,3,1,2,5,2,3,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,150,1,0,0,0,1,0
5,1,1,1,50,3,1,2,5,2,3,5,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,1,0
3,1,1,1,60,3,1,2,5,2,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,500,1,0,0,0,1,0
5,1,1,1,50,3,1,2,5,2,3,1,1,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,500,1,0,0,0,1,0
5,1,1,1,40,2,1,2,5,2,2,9,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1
3,1,1,1,36,3,1,2,6,2,2,5,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,200,1,0,0,0,0,0
4,1,1,1,60,3,1,2,5,1,2,5,4,1,3,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,150,1,0,0,0,1,0
2,1,1,1,45,2,1,2,5,2,3,2,1,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,10,1,0,0,0,1,0
7,1,1,1,62,3,1,2,5,2,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,252,1,0,0,0,0,0
6,1,1,1,291,3,1,2,5,2,3,3,2,1,4,4,4,3,3,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,600,1,0,0,0,0,0
3,1,1,1,81,3,1,2,5,2,2,7,4,1,4,4,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,291,1,0,0,0,1,0
5,1,1,1,54,3,1,2,5,2,2,6,4,1,4,4,3,2,3,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,5000,1,0,0,0,0,0
10,1,1,1,276,3,1,2,5,2,2,2,2,1,3,3,4,3,3,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,760,1,0,0,0,0,0
4,1,1,1,48,3,1,2,5,2,2,9,4,1,4,4,1,4,5,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,62,1,0,0,0,0,1
5,1,1,1,71,3,1,2,5,2,3,2,2,1,4,3,4,1,2,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,230,1,0,0,5,0,0
5,2,1,1,54,2,2,0,5,2,2,5,4,1,4,4,4,3,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1000,1,0,0,0,0,1
4,1,1,1,65,2,1,2,5,2,2,5,4,1,4,4,3,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
6,1,1,1,70,3,1,2,5,2,3,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,340,1,0,0,0,0,1
9,2,1,1,90,3,1,2,5,2,4,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,490,1,0,0,0,1,1
5,1,1,1,50,3,1,2,5,2,2,5,4,1,4,4,1,4,5,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,390,1,0,0,0,1,0
3,1,1,1,45,2,1,2,5,2,2,5,4,1,4,4,3,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,90,1,0,0,0,1,0
4,2,1,1,90,2,1,2,5,2,3,6,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,360,1,0,0,0,1,0
4,1,1,1,60,2,1,2,5,2,2,6,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,200,1,0,0,0,1,0
3,1,1,1,45,2,1,2,5,2,2,5,4,1,4,4,3,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,90,1,0,0,0,1,0
2,1,1,1,40,2,1,2,5,2,2,6,4,1,4,3,3,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,200,1,0,0,0,1,0
5,1,1,1,84,3,1,2,5,2,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1
3,1,1,1,70,2,1,2,5,2,2,6,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,450,1,0,0,0,1,0
4,1,1,1,60,3,1,2,5,2,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,1
3,1,1,2,40,2,2,0,5,2,2,5,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
4,1,1,1,60,3,1,2,5,2,3,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
4,1,1,1,60,2,1,2,5,2,2,5,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,0
4,1,1,1,70,2,1,2,5,2,2,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,200,1,0,0,0,1,0
4,1,1,1,60,3,2,0,5,2,2,5,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,480,1,0,0,2,0,0
6,1,1,1,65,2,2,0,5,2,2,6,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,420,1,0,2,0,1,0
4,1,1,1,75,3,1,2,5,2,3,5,4,1,4,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,1,0,0,0,1,0
4,1,1,1,42,3,1,1,5,1,3,6,4,1,4,3,4,1,2,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,10000,1,0,0,0,0,1
5,1,1,1,42,2,1,1,5,1,2,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,200,1,0,0,0,1,1
5,1,1,1,45,3,1,1,5,1,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,300,1,0,0,0,0,0
5,1,1,1,54,3,1,1,5,1,3,5,4,1,4,2,4,1,2,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,250,1,0,0,0,1,1
6,1,1,2,54,3,1,1,5,1,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,250,1,0,0,0,0,1
2,1,1,1,68,3,1,2,5,2,3,6,4,1,4,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,1,0,0,0,0,0
5,1,1,1,75,3,1,2,5,2,3,9,4,1,4,3,4,3,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,250,1,0,0,0,1,1
4,1,1,1,54,2,1,2,5,2,3,6,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,250,1,0,0,0,0,1
2,1,1,1,45,3,1,2,5,2,2,8,4,1,4,4,4,1,2,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,5000,1,0,0,0,1,0
3,1,1,1,45,3,1,2,5,2,2,6,4,1,5,3,4,2,3,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,150,1,0,0,0,1,1
5,1,1,1,75,3,1,1,5,2,3,8,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,150,1,0,0,0,1,1
4,1,1,1,70,3,1,2,5,2,3,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,250,1,0,0,0,0,0
6,2,1,1,35,3,1,2,5,2,2,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,120,1,0,0,0,1,1
3,1,1,1,35,2,5,2,5,2,2,5,4,1,4,3,4,2,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,60,1,0,0,0,1,0
5,1,1,1,30,3,1,1,5,1,2,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,250,1,0,0,0,1,1
6,1,1,1,54,2,1,2,5,2,3,5,4,1,3,3,4,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,0,0
6,1,1,1,606,3,1,2,5,2,2,6,4,1,4,3,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,150,1,0,0,0,1,0
3,1,1,1,30,2,2,0,5,2,2,5,4,1,4,3,1,4,5,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,56,1,0,0,0,1,0
4,1,1,4,35,3,1,2,5,2,2,5,4,1,4,4,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,,1,0,0,0,1,0
4,1,4,3,96,3,1,2,5,2,5,2,1,1,3,3,4,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,400,1,0,0,0,1,0
7,1,1,1,60,3,1,2,5,2,3,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,150,1,0,0,0,1,0
5,1,1,1,50,2,1,2,5,2,3,5,4,1,4,3,4,1,2,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,120,1,0,0,0,1,0
7,1,1,1,90,3,1,2,5,2,3,5,4,1,4,3,4,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,1
6,2,1,1,48,2,1,2,5,2,3,5,4,1,4,3,4,1,4,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,75,1,0,0,0,1,0
4,1,1,1,24,3,1,2,5,2,2,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,1
4,1,1,1,30,2,1,2,6,2,2,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,80,1,0,0,0,1,0
3,1,1,1,58,3,1,2,5,2,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,90,1,0,0,0,1,0
3,1,1,1,40,3,1,2,5,2,2,5,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,60,1,0,0,0,1,0
3,1,1,1,35,3,1,2,5,2,2,5,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,80,1,0,0,0,0,0
4,1,1,1,50,6,1,2,5,1,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,0
6,1,1,1,40,3,1,2,5,2,3,5,4,1,4,4,4,1,2,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,200,1,0,0,0,1,0
3,1,1,1,60,2,1,2,5,2,2,2,1,1,3,3,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
5,1,1,1,49,3,1,1,5,1,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,0,1
4,1,1,1,48,3,1,1,5,1,2,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,200,1,0,0,0,1,1
4,1,1,1,48,3,1,1,5,1,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,120,1,0,0,0,1,0
2,1,1,1,18,2,1,2,5,2,1,9,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,40,1,0,0,0,0,0
5,1,1,1,54,3,1,1,5,1,3,5,4,1,4,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,130,1,0,0,0,1,0
2,1,1,1,48,3,1,2,5,2,3,5,4,1,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
5,1,1,1,54,3,1,2,5,2,4,5,4,1,4,3,4,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,60,1,0,0,0,0,0
3,1,1,4,35,3,7,0,5,2,1,5,4,1,5,3,1,4,5,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,,1,0,0,0,1,1
4,1,1,1,45,3,1,2,5,2,2,5,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,88,1,0,0,0,1,0
7,1,1,1,50,3,5,2,5,2,3,4,4,1,4,3,4,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,80,1,0,0,0,0,0
7,1,1,1,45,3,1,1,5,1,4,5,4,1,4,4,4,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20000,1,0,0,0,1,1
4,1,1,1,79,3,1,2,5,2,4,5,4,1,4,4,4,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,400,1,0,0,0,1,0
4,1,1,1,40,2,2,0,5,2,3,5,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,100,1,0,0,0,1,0
4,1,1,1,48,3,1,2,5,2,2,5,4,1,4,3,4,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,0
4,1,1,1,90,3,1,1,5,1,3,5,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,0
4,1,1,1,42,8,1,2,5,2,2,5,4,1,4,3,3,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,50,1,0,0,0,1,1
5,1,1,1,48,3,1,2,5,2,3,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,0
6,2,1,1,30,3,1,2,5,2,2,5,4,1,4,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,120,1,0,0,0,0,0
5,1,1,1,36,3,1,1,5,1,2,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,120,1,0,0,0,0,1
4,1,1,1,35,2,2,0,5,2,2,5,4,1,4,3,4,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,100,1,0,0,0,1,1
4,1,1,1,40,3,1,2,5,2,2,4,4,1,4,3,4,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,80,1,0,0,0,0,1
5,1,1,1,48,3,1,2,5,2,3,5,4,1,4,4,1,4,5,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,85,1,0,0,4,1,0
4,1,1,1,35,3,1,2,5,2,2,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,0
5,1,1,1,50,3,1,2,5,2,2,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,75,1,0,0,0,1,0
3,1,4,3,40,2,1,2,5,2,2,5,4,1,4,3,3,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,,1,0,0,0,1,0
5,1,1,1,63,3,1,1,5,1,3,4,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,150,1,0,0,0,0,1
4,1,3,4,30,2,1,2,5,2,2,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,1,0,0,0,1,0
8,2,1,1,54,3,1,2,5,2,3,6,4,1,4,3,4,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,150,1,0,0,0,0,1
4,1,1,1,54,3,1,2,5,2,3,5,4,1,3,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,150,1,0,0,0,1,0
4,1,3,4,45,3,1,2,5,2,2,5,4,1,4,3,4,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,,1,0,0,0,1,0
5,1,1,1,40,3,1,2,5,2,3,5,4,1,3,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,90,1,0,0,0,1,1
4,1,1,1,30,3,1,2,5,2,2,6,4,1,4,3,3,2,3,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,30,1,0,0,0,1,1
3,1,1,1,48,3,1,2,5,2,2,2,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,80,1,0,0,0,1,0
4,1,1,1,48,3,1,2,5,2,2,5,4,1,4,3,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,80,1,0,0,0,0,0
5,2,1,1,40,3,1,2,5,2,2,6,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,1
5,1,1,1,50,3,1,1,5,2,3,5,4,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,100,1,0,0,0,1,0
5,1,1,1,80,3,1,2,5,2,3,2,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,91,1,0,0,0,1,0
5,1,1,1,30,3,1,2,5,2,1,4,2,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,30,1,0,0,0,1,1
6,1,1,1,64,3,1,2,5,2,3,5,4,1,4,3,4,1,3,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,76,1,0,0,0,1,1
5,1,3,4,70,3,1,2,5,2,3,4,2,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,,1,0,0,0,0,0
4,1,1,1,54,3,1,2,5,2,3,4,2,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,54,1,0,0,0,1,0
3,1,2,2,45,3,1,2,5,2,1,2,1,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,1,0,0,0,1,0
4,1,1,1,50,3,1,2,3,2,2,2,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,50,1,0,0,0,1,0
2,1,1,1,30,2,1,2,5,2,2,6,4,1,4,3,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,40,1,0,0,0,1,0
5,1,1,1,80,2,1,2,5,1,2,2,1,1,4,3,4,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,84,1,0,0,0,1,1
